PermitEntranceID,PermitEntranceType,FacilityID,PermitEntranceName,PermitEntranceDescription,District,Town,PermitEntranceAccessible,Longitude,Latitude,CreatedDate,LastUpdatedDate
612,"Small Campsite, 2 Tent Pads",249981,N11,"Hamilton Island East (N11) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10 & 10x8.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
613,Backcountry Lakes,249981,B8l B19l,Little Shoepack and Shoepack Lakes are located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Little Shoepack/Shoepack Lake canoe to reach these campsites. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_shoepacklake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
614,Backcountry Lakes,249981,B18l,"This trailhead is located east of Anderson Bay, Rainy Lake. Look for the trailhead sign once you enter this small unnamed bay.  Follow the trail .1-mile to the campsite - located on the east side of Ryan Lake.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>",,,false,0.000000,0.000000,2014-09-18,2018-06-14
615,"Small Campsite, 2 Tent Pads",249981,R59,"Findlander Island (R59) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
616,"Small Campsite, 2 Tent Pads",249981,N57,"Aspen Bench (N57) is a small campsite with a one-sided dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.",Namakan,Ash River,false,0.000000,0.000000,2014-09-18,2018-06-14
617,"Small Campsite, 2 Tent Pads",249981,N58,"North Mitchell Island (N58) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x11 & 12x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
618,"Small Campsite, 2 Tent Pads",249981,S18,"Stone Burner Island (S18) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
619,"Large Campsite, 4 Tent Pads",249981,R20,"Lost Bay (R20) is a large campsite with a sand landing. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
62,Entry Point,233396,"Trout Lake (op,om)","Method of travel is motor or paddle. 25 h.p. motor maximum. Motor use OR possession requires an overnight motor permit. Access is from Vermilion Lake via a 60-rod canoe portage or a 180-rod portage, which allows the use of portage wheels. For more information, please call the LaCroix Ranger District in Cook at 218-666-0020.",LaCroix District,Cook,false,-92.322000,47.914400,2014-05-02,2018-06-14
620,"Small Campsite, 2 Tent Pads",249981,K19,"Lost Lake (K19) is a small campsite with a sand and rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
621,"Small Campsite, 2 Tent Pads",249981,R103,"Pine Island View (R103) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
622,"Small Campsite, 2 Tent Pads",249981,K34,"Sugarbush Island (K34) is a small campsite with a pebble beach landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 wide x 36 deep and 21 high each, and 2 tent pads that measure 12x12, 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
623,"Large Campsite, 4 Tent Pads",249981,S28,"Partridge Point (S28) is a large campsite with 2 docks that measure 8 x 20. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14 x 14 each.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
624,"Small Campsite, 2 Tent Pads",249981,K53,"Sphunge Island West (K53)  is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
625,"Small Campsite, 2 Tent Pads",249981,K21,"Maple Point (K21) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, 12x12 and 14x12 tent pads.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
626,"Small Campsite, 2 Tent Pads",249981,S24,"Swansons Bay (S24) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
627,"Small Campsite, 2 Tent Pads",249981,R102,"Nelson Island (R102) is a small campsite with a 8 x 20 dock. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
628,"Small Campsite, 2 Tent Pads",249981,K36,"Wood Duck Island (K36) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
629,"Small Campsite, 2 Tent Pads",249981,S7,"Granite Cliff South (S7) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12, 12x10.",Sand Point Lake,Crane Lake,false,-92.478611,-48.399444,2014-09-18,2018-06-14
63,Entry Point,233396,Snake River (op),"Method of travel is paddle. Access is a 160-rod portage to the river and several short portages before reaching Bald Eagle Lake. Another trip option is a 141-rod portage to the Isabella River.  For more information, please contact the Tofte Ranger Station in Tofte at 218-663-7280.",Tofte District,Isabella,false,-91.526390,47.774445,2014-05-02,2018-06-14
630,"Small Campsite, 2 Tent Pads",249981,R19,"Logging Camp (R19) is a small campsite with a 8 x 20 dock. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two 14 x 14 tent pads.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
631,Campground,249981,S11e,"King Williams Narrows (S11e) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.",Sand Point Lake,Crane Lake,false,-92.469167,48.302500,2014-09-18,2018-06-14
632,"Small Campsite, 2 Tent Pads",249981,N14,"Junction Bay (N14) is a small campsite with a sand Landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14 each.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
633,"Small Campsite, 2 Tent Pads",249981,R90,"Anderson Bay West (R90) is a small campsite with a sand landing.  This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 wide x 36 deep and 21 high each, and 2 tent pads that measure 14x14, 14x14.",East Rainy,International Falls,false,0.000000,0.000000,2014-09-18,2018-06-14
634,"Small Campsite, 2 Tent Pads",249981,R54,"Beaver Lodge (R54) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 10x10.",East Rainy,International Falls,false,0.000000,0.000000,2014-09-18,2018-06-14
635,Backcountry Lakes,249981,B9l,Locator Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Locator Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_locatorlake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
636,Backcountry Lakes,249981,B11l,Loiten Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the Loiten Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_loitenlake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
637,"Large Campsite, 4 Tent Pads",249981,K55,"Marrs Point East (K55) is a large  campsite with a sand landing. This site has a vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers, and 4 tent pads that measure 14 x 14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
638,Backcountry Lakes,249981,B5l,Cruiser Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Cruiser Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_cruiserlake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
639,"Small Campsite, 2 Tent Pads",249981,K50,"Fox Farm (K50) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
64,Entry Point,233396,Wood Lake (op),"Method of travel is paddle. Access to Wood Lake is a 180 rod portage.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.599070,47.959164,2014-05-02,2018-06-14
640,"Small Campsite, 2 Tent Pads",249981,R21,"Nuthatch (R21) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
641,"Small Campsite, 2 Tent Pads",249981,R67,"Stones Point (R67) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
642,"Small Campsite, 2 Tent Pads",249981,R101,"Tango Channel (R101) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
643,"Small Campsite, 2 Tent Pads",249981,K7,"Eagle View (K7) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x136 & 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
644,"Small Campsite, 2 Tent Pads",249981,R105,"Hitchcock Island (R105) is a small campsite with a rock landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
645,Campground,249981,S11d,"King Williams Narrows (S11d) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.",Sand Point Lake,Crane Lake,false,-92.469167,48.302500,2014-09-18,2018-06-14
646,"Small Campsite, 2 Tent Pads",249981,K24,"Northland (K24) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
647,Backcountry Lakes,249981,B12l,"This campsite is located off of the Brown Lake Trail, Rainy Lake.  Look for the trailhead sign once you enter the bay.  Follow the Brown Lake Trail, passing Brown Lake, to the Oslo Lake campsite.  This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>",,,false,0.000000,0.000000,2014-09-18,2018-06-14
648,"Small Campsite, 2 Tent Pads",249981,R100,"Channel View (R100) is a small campsite with a rock landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
649,"Small Campsite, 2 Tent Pads",249981,K6,"Cutover Island South (K6) is a small campsite with a pebble beach landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x12 & 14x136.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
65,Entry Point,233396,"Fall Lake (op,om)","Method of travel is paddle or motor. Motor use OR possession requires an overnight motor permit (25 h.p. maximum).  Access to Basswood for motors or paddlers.  Portage wheels are allowed on Fall, Newton, Pipestone portages.  Contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.720790,47.952800,2014-05-02,2018-06-14
650,"Large Campsite, 4 Tent Pads",249981,K41,"Echo Island (K41) is a large campsite with a sand landing. This site has 1 vault toilet, 2 picnic tables, 1 fire ring, 4 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 4 tent pads that measure 14x14, 14x10, (2) 12x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
651,"Small Campsite, 2 Tent Pads",249981,S17,"South Island (S17) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
652,Backcountry Lakes,249981,B14,"This campsite is accessible from the Ek Bay Trailhead, located in Lost Bay, Kabetogama Lake.  Follow the trail .4-mile north.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>",,,false,0.000000,0.000000,2014-09-18,2018-06-14
653,"Small Campsite, 2 Tent Pads",249981,S15,"Reef Island (S15) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 9 x 10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
654,Campground,249981,S11b,"King Williams Narrows (S11b) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.",Sand Point Lake,Crane Lake,false,-92.469167,48.302500,2014-09-18,2018-06-14
655,"Small Campsite, 2 Tent Pads",249981,N48,"Wolf Pack Island East (N48) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
656,"Small Campsite, 2 Tent Pads",249981,R18,"Little Finlander Island (R18) is a small campsite with a sand landing. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
657,Campground,249981,S11a,"King Williams Narrows (S11a) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.",Sand Point Lake,Crane Lake,false,-92.469167,48.302500,2014-09-18,2018-06-14
658,Campground,249981,S11c,"King Williams Narrows (S11c) is part of a campground with 5 individual sites. Visitors can reserve this site or up to the entire campground of 5 sites at one time.  The campground has 2 docks that measure 8x40 each, 1 shared vault toilet, and fresh drinking water available to all. This site has 1 picnic table, 1 fire ring, 1 bear-proof food locker that measures 52 w x 36 d x 21 h, and 2 tent pads that measure anywhere from 14x14 to 12x12.<p>Please click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_kingwilliams_72783.html target=_blank>here</a> to view a site map of King Williams Narrows.",Sand Point Lake,Crane Lake,false,-92.469167,48.302500,2014-09-18,2018-06-14
659,"Small Campsite, 2 Tent Pads",249981,S6,"Granite Cliff North (S6) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x10.",Sand Point Lake,Crane Lake,false,-92.479722,48.401667,2014-09-18,2018-06-14
66,Entry Point,233396,Pow Wow Trail (oh),"Method of travel is hiking. 30 mile loop trail. For more information, please call the Tofte Ranger Station in Tofte at 218-663-7280.",Tofte District,Isabella,false,-91.318115,47.800780,2014-05-02,2018-06-14
660,Backcountry Lakes,249981,B7l,"This campsite is reachable from the Ek Bay Trailhead, located in Lost Bay (Kabetogama Lake).  Follow the trail 1-mile north.  There is no canoe associated with this campsite. This site has 1 tent pad, fire ring, bear pole, and privy.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>",,,false,0.000000,0.000000,2014-09-18,2018-06-14
661,"Small Campsite, 2 Tent Pads",249981,R55,"Jack Pine Bench (R55) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
662,"Small Campsite, 2 Tent Pads",249981,S9,"Houseboat Island West (S9) is a small campsite with a sand landing. It has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 116x12.",Sand Point Lake,Crane Lake,false,-92.459167,48.410278,2014-09-18,2018-06-14
663,"Small Campsite, 2 Tent Pads",249981,N69,"Hammer Bay Point (N69) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14 x 14 each.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
664,"Small Campsite, 2 Tent Pads",249981,N13,"Johnson Bay (N13) is a small campsite with a rock landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x136 & 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
665,"Small Campsite, 2 Tent Pads",249981,K17,"Lost Bay Island (K17) is a small campsite with a rock.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
666,"Small Campsite, 2 Tent Pads",249981,R71,"Loon Cove (R71) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
667,"Small Campsite, 2 Tent Pads",249981,N62,"Sexton Island (N62) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12 x 12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
668,"Small Campsite, 2 Tent Pads",249981,R73,"Dryweed Island North (R73) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
669,"Small Campsite, 2 Tent Pads",249981,R47,"Whites Point (R47) is a small campsite with a 8 x 20 dock. This site has 1 vault toilet with a privy screen, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
67,Entry Point,233396,Herriman Lake Trail (oh),"Method of travel is hiking. 15 miles of trail accesses 4 lakes. Loop options. Three campsites accessible from the trail. For more information, please call the La Croix Ranger District in Cook at 218-666-0020",LaCroix District,Cook,false,-92.466111,48.218333,2014-05-02,2018-06-14
670,"Small Campsite, 2 Tent Pads",249981,K30,"Shelter Bay (K30) is a small campsite with a dock that measures 8x8. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
671,"Small Campsite, 2 Tent Pads",249981,N20,"Mica Island (N20) is a small campsite with a one-sided dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 11x9.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
672,"Small Campsite, 2 Tent Pads",249981,N26,"Namakan Entrance (N26) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
673,"Small Campsite, 2 Tent Pads",249981,N47,"Wolf Pack Island Central (N47) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
674,"Small Campsite, 2 Tent Pads",249981,K9,"Grassy Islands South (K9) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
675,"Small Campsite, 2 Tent Pads",249981,K14,"La Bontys Point (K14) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
676,"Small Campsite, 2 Tent Pads",249981,N35,"Rusty Island (N35) is a small campsite with a sand landing.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear proof foodlockers that measure 52 wide x 36 deep and 21 high each, and 2 tent pads that measure 12x12, 10x10.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
677,"Small Campsite, 2 Tent Pads",249981,N29,"Old Dutch Bay (N29) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two tent pads that measure 14 x 14 each.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
678,"Small Campsite, 2 Tent Pads",249981,N3,"Leach Bay (N3) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h,  and 2 tent pads that measure 14x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
679,Backcountry Lakes,249981,B13l,Peary Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors are not required to reserve the Peary Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_pearylake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
68,Entry Point,233396,Lake One (op),"Method of travel is paddle. Access is a canoe landing at Lake One.  For more information, please contact the Kawishiwi Ranger Station in Ely at 218-365-7561.",Kawishiwi District,Ely,false,-91.477660,47.939754,2014-05-02,2018-06-14
680,"Small Campsite, 2 Tent Pads",249981,R56,"Windmill Rock View (R56) is a small campsite with a sand landing. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
681,Backcountry Lakes,249981,B17l,War Club Lake is located in the Backcountry of the Kabetogama Peninsula. Visitors must reserve the War Club Lake canoe to reach this campsite. For more information click <a href=http://www.recreation.gov/marketing.do?goto=/permitgeneralrules_warclublake_72783.html target=_blank>here</a>.<p><b>The canoe and or rowboat associated with this site is not available for use during the low use season.</b>,,,false,0.000000,0.000000,2014-09-18,2018-06-14
682,"Small Campsite, 2 Tent Pads",249981,N45,"Windbreak Point (N45) is a small campsite with a dock that measures 8x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 14x14 & 14x1210.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
683,"Small Campsite, 2 Tent Pads",249981,N37,"Sandbar Point (N37) is a small campsite with a dock that measures 4x20. This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and 2 tent pads that measure 12x12 & 12x14.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
684,"Small Campsite, 2 Tent Pads",249981,N33,"Rainbow Island (N33) is a small campsite with a dock landing that measures 4x20.  This site has 1 vault toilet, 1 picnic table, 1 fire ring, 2 bear-proof food lockers that measure 52 w x 36 d x 21 h, and two 14x14 tent pads.",,,false,0.000000,0.000000,2014-09-18,2018-06-14
