AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,The South Fork Trail climbs beneath the Palisades Glacier and jagged peaks of the Middle Palisades to reach Brainard and Finger Lakes. The bridge across the South Fork was destroyed by avalanche (spring 2011) so expect to get your feet wet and use caution with high spring runoff. The trail beyond Willow Lake becomes indistinct with rock cairns marking the way to the upper lakes. This trail is not recommended for stock.  The Big Pine North Fork Trail  and other area trails have separate quotas.  Please refer to the area map for trail names.,461,PermitEntrance
18,Direction,"FromBig Pine, go west on Crocker Ave. which becomes Glacier Lodge Rd. Turn left onto McMurry Meadows dirt road(4x4 wd recommended for this dirt road if you are going beyond McMurry Meadows). Trail starts from road9S03AM.",462,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_12_BigPine.pdf target=_blank>Click Here</a>.<br><p>Birch Lake Area: Special approval required for commercial use. The trail is not recommended for stock 1/3 mile below Birch Lake.<ul><li>No campfires above 10,400 ft.<li>Food and refuse must be stored so that animals cannot get into the food or trash.<li>John Muir Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20324&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Birch+Lake+Trail target=_blank>Birch Lake</a>.",462,PermitEntrance
49,Long Description,This steep trail starts by following an old jeep road that heads west from McMurry Meadows. The trail stays on the north side of Birch Creek as it climbs into the broad valley north of Birch Mountain until it crosses the stream just below Birch Lake.,462,PermitEntrance
18,Direction,"FromBig Pine, go west on Crocker Ave. which becomes Glacier Lodge Rd. Turn left onto McMurry Meadows dirt road. High clearance 4x4 is recommended beyond McMurry Meadows to Red Mountain Creek. There is no access from Tinemaha Campground.",463,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_12_BigPine.pdf target=_blank>Click Here</a>.<p>Red Lake Area:<br>Special approval is required for commercial use. The trail is not recommended for stock.<ul><li>No campfires above 10,400 ft. <li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Get road directions. High clearance four wheel drive vehicle recommended. Please respect private property signs and locked gates.<li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20326&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Red+Lake+Trail target=_blank>Red Lake</a>.",463,PermitEntrance
49,Long Description,Red Lake is at the base of Split Mountain. The trail to Red Lake is 4.3 miles long if you are able to drive to the end of a rugged dirt road. You may need to walk a few more miles if you do not have a high clearance four wheel drive vehicle.Refer to the Inyo National Forest Motor Vehicle Map and get directions at the visitor center to identify what roads to follow to the trailhead. Roads that seem more direct are not open to public access. Please respect private property signs and locked gates. ,463,PermitEntrance
18,Direction,"From Highway 395, approximately 3 miles north of Independence turn onto Fish hatchery Rd. Follow signs to roads end.",464,PermitEntrance
43,Important Information,"<b>DOWNLOAD THE AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_13_Independence.pdf target=_blank>Click Here</a>.<br><p>Baxter Pass Area: Special approval required for commercial use. This trail is not recommended for stock.<ul><li>No campfires above 10,400 ft. <li>Food and refuse must be stored so that animals cannot get into the food or trash.<li>This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes Cross Country travel to Gardner Basin / Sixty Lakes areas; no night box permit pickup)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred.</ul></p><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20708&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Baxter+Pass+Trailhead target=_blank>Baxter Pass</a>.",464,PermitEntrance
49,Long Description,"The Baxter Pass Trail is steep and rugged. Starting near Oak Creek Campground, this trail provides access to  Kings Canyon National Park after climbing more than 6,000 feet to reach the Sierra Crest. It pays to be fit and start early for this pass. This trail is not recommended for stock.",464,PermitEntrance
18,Direction,"From U.S. Highway 395, turn west on Market Street in downtown Independence, CA. The trailhead is about 15 miles west of Independence, at Onion Valley.",465,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_14_OnionValley.pdf target=_blank>Click Here</a>.<p>Kearsarge Pass Area:<ul><li>No campfires.<li>No Camping at Bullfrog Lake.<li>Bear containers are required for storage of food and trash. <li>Check the area map for the correct trail name. Trips going toward Golden Trout Lakes are a different reservation. <li> John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park.(includes no night box permit pickup; no pets; Cross Country permit type for Sphinx Creek and Brewer Range, Sixty Lakes and Gardner Basin areas)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT - The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20784&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Kearsarge+Pass+Trail target=_blank>Kearsarge Pass</a>. ",465,PermitEntrance
49,Long Description,"The Kearsarge Pass Trail begins at Onion Valley and passes through forests andalpine tundra as it climbs past several lakes including Little Pothole, Gilbert, and Flower Lakes on its way to 11,700-foot Kearsarge Pass. The trail continues into Kings Canyon National Park and joins the John Muir Trail near Bullfrog Lake. There is no camping at Bullfrog Lake. Separate quotas apply to other area trails.  Please refer to the area map for trail names.",465,PermitEntrance
18,Direction,"From Independence, CA turn west on Market Street.  Travel 4.3 miles to Foothill Rd.  Turn south on Foothill Rd and travel 2.8 miles to the Shepherd Pack Trailhead.  Approximately 1/2 mile past the stock trailhead, turn west on a small, rough dirt road.  Follow the main track approximately 1.3 miles to the Shpeherd Pass trailhead.",466,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_14_OnionValley.pdf target=_blank>Click Here</a>.<p>Shepherd Pass Area:<ul><li>No campfires at Anvil Camp; No campfires above 10,400ft.<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li>Due to the snow, steep terrain and talus, the Shepherd Pass trail may be impassable to stock above about 10,800 feet. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets; Cross Country permit type for Sphinx Creek and Brewer Range area)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20796&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Shepherd+Pass+Trail target=_blank>Shepherd Pass</a>.",466,PermitEntrance
49,Long Description,"Starting along Symmes Creek, the Shepherd Pass trail climbs a demanding 6,000 feet from the valley floor to the 12,000-foot Shepherd Pass where it crosses the Sierra Crest. Descending into Sequoia and Kings Canyon National Parks the trail continues to the Tyndall Creek junction of the John Muir Trail. It pays to be fit and start early for this pass. In many years, a large steep snowbank lingers year-round at the top of this challenging pass. Due to the snow, steep terrain and talus, the Shepherd Pass Trail may be impassable to stock above about 10,800 feet. Vehicles with stock trailers should consider parking at the Shepherd Pack Trail parking lot.",466,PermitEntrance
18,Direction,"Check OHV maps for the dirt road behind Manzanar, about 10 miles North of Lone Pine. High clearance 4x4 vehicle recommended",467,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_14_OnionValley.pdf target=_blank>Click Here</a>.<p>George Creek  Mt Williamson Area:<ul><li>Special approval is required for commercial guide use of this area. Not recommended for stock. <li>No campfires above 10,400 ft elevation <li> Food and refuse must be stored so that animals cannot get into the food or trash. <li> A high clearance 4x4 vehicle is recommended for the approach.<li> This area is near Bighorn Sheep habitat. Access is allowed all year; quota applies May 1 to November 1. Use of pack goats is not advised in order to protect the health of the wild sheep.<li> John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p><br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=70844&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+George+Creek target=_blank>George Creek - Mt. Williams</a>.",467,PermitEntrance
49,Long Description,"Named for Chief George, a Piute leader in the 1800s, George Creek - Mt Williamson is a steep, unmaintained cross-country route that climbs more than 6,000 vertical feet to the area near Mt. Williamson, Trojan Peak, and Mt. Barnard. Access is allowed year-round. Please be respectful of wildlife as you pass through habitat for the endangered Sierra Nevada Bighorn Sheep. Check guidebooks for route descriptions. Trips up Bairs Creek are included in the George Creek - Mt Williamson quota. Be sure to check avalanche conditions before attempting winter ascents. A high clearance 4x4 vehicle is recommended for the approach.",467,PermitEntrance
18,Direction,From Lone Pine take the Whitney Portal Road to its end.,468,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_15_MtWhitney.pdf target=_blank>Click Here</a>.<p>Meysan Lake Area:<ul><li>No Campfires<li> Food and refuse must be stored so that animals cannot get into the food or trash.<li> Trips into the Mt Whitney Zone have different permit requirements. <li> This area is near Bighorn Sheep habitat. Use of pack goats is not advised in order to protect the health of the wild sheep.<li>John Muir Wilderness Regulations Apply<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets; Cross Country permit type)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT -  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p>John Muir Wilderness Regulations Apply<br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20804&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Meysan+Lakes+Trail target=_blank>Meysan Lake</a>.,468,PermitEntrance
49,Long Description,The Meysan Lakes Trail begins near Whitney Portal Campground and goes past Little Meysan and Grass Lake before it ends at Meysan Lake. This trail does not go to Mt Whitney. Day hiking on Meysan Lakes trail does not require a permit. Quotas for trips into the Mt Whitney Zone have diffrent rules. Please refer to the area map for trail names.,468,PermitEntrance
18,Direction,None,469,PermitEntrance
43,Important Information,EXIT ONLY,469,PermitEntrance
49,Long Description,None,469,PermitEntrance
43,Important Information,Must camp ALL NIGHTS on Snowbank Lake. Paddle day trips beyond Snowbank allowed.  25 HP on Snowbank only.,47,PermitEntrance
18,Direction,None,470,PermitEntrance
43,Important Information,EXIT ONLY,470,PermitEntrance
49,Long Description,None,470,PermitEntrance
18,Direction,Leave Hwy 395 just North of Pearsonville and follow paved Kennedy Meadows rd and signs to Kennedy Meadows Campground.,471,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_17_SouthSierra.pdf target=_blank>Click Here</a>.<p>Kennedy Meadows and Wildrose trail is non quota:You do not need a reservation for trips starting at Kennedy Meadows unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.<ul><li> Food and refuse must be stored so that animals cannot get into the food or trash. <li>Not passable for stock.<li>South Sierra Wilderness regulations apply. </ul></p>South Sierra Wilderness Regulations Apply<br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20914&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Wildrose+Trail target=_blank>Kennedy Meadow</a>.,471,PermitEntrance
49,Long Description,The Pacific Crest Trail at Kennedy Meadows gives access to the South Sierra Wilderness. The Wildrose Trail offers the option of making a loop trip back to Kennedy Meadows. Pacific Crest Trail hikers that are hiking 500 miles or more on the PCT should contact the Pacific Crest Trail Association for a through hiking pass. Please refer to the area map for other trail names.,471,PermitEntrance
18,Direction,None,472,PermitEntrance
43,Important Information,EXIT ONLY,472,PermitEntrance
49,Long Description,None,472,PermitEntrance
18,Direction,Leave 395 just north of Pearsonville and follow signs on the Kennedy Meadows Rd. or enter from Kernville and follow signs to Johnsondale and over Sherwin pass,473,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_17_SouthSierra.pdf target=_blank>Click Here</a>.<br><br>Blackrock Trail is non quota:<br><br>You do not need a reservation for trips starting at Blackrock unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.<br>Golden Trout Wilderness regulations apply.<br><br>For area information, contact Kern River Ranger District, Sequoia National Forest, 760-376-3781.<br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20792&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Black+Rock+To+Kern+River+Trail target=_blank>Black Rock</a>.",473,PermitEntrance
49,Long Description,"Beginning on the southern border of the Golden Trout Wilderness, the Black Rock Trail provides access to Casa Vieja Meadow and Jordan Hot Spring as it passes through rugged, forested terrain to end at the Wild and Scenic section of the Kern River, near Soda Flat. Connecting trails circle around Kern Peak with many options for loop trips of various lengths.",473,PermitEntrance
18,Direction,Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #8 is the Rainbow Falls trailhead or use shuttle stop #10 at Reds Meadow Resort if you want to visit the market or other resort services.,474,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_05_DevilsPostpile.pdf target=_blank>Click Here</a>.<p>Fish Creek Area:<ul><li>No campfires above 10,000 ft.<li>This is an active bear area; check food storage maps on the USFS Webpage for where you must use bear resistant food containers to secure your food and trash.<li>There are several different trails in the area Check the area map for the correct trail name.<li> All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li> Ansel Adams Wilderness regulations apply.<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT -  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20502&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Fish+Creek+Trail target=_blank>Fish Creek</a>.",474,PermitEntrance
49,Long Description,"Following the general route of an old wagon trail, the Fish Creek Trail starts near Reds Meadow Resort (shuttle stop # 10) or the Rainbow Falls trailhead (shuttle stop #8). The trail passes multiple junctions with the John Muir, Devils Postpile and Rainbow Falls trails. The Fish Creek Trail follows Crater Creek to the Fish Creek Valley. Eleven miles down the trail is the popular Iva Belle hot springs. Beyond Iva Belle, the trail goes to Cascade Valley and eventually connects to the John Muir and Pacific Crest Trails near Purple Lake or Tully Hole. This is an active bear area; check food storage maps for were you must use bear resistant food containers to secure your food and refuse. Other area trails have separate quotas; refer to the area map for trail names.",474,PermitEntrance
18,Direction,West on Whitney Portal Rd from Lone pIne to Horseshoe Meadows rd to roads end.,475,PermitEntrance
43,Important Information,<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_16_HorseshoeMeadows.pdf target=_blank>Click Here</a>.<p>You do not need a reservation for trips starting at a non quota trail unless you will end the trip at Mt Whitney. Contact Inyo National Forest for information about walk in permits for non quota trails.</p>Golden Trout Wilderness Regulations Apply<br><br> USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=20814&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+Trail+Pass+Trail target=_blank>Trail Pass</a>.,475,PermitEntrance
49,Long Description,"Trail Pass Trail provides access to the heart of the Golden Trout wilderness. Approximately 0.3mfrom the Cottonwood Pass trailhead at Horseshoe Meadows, Trail Pass splits from the Cottonwood Pass trail and turns south to cross the Pacific Crest Trail and Mulkey Meadow. Along the way to Ramshaw andTunnel Meadow small streams meander through tree-rimmed meadows with many options for loop trips of various lengths. The trail is popular for hiking and horseback riding. Different quotas apply to other trails starting from Horseshoe Meadows. Please refer to the area map for trail names.",475,PermitEntrance
18,Direction,"Leave Hwy 395 at Hwy 203 to the town of Mammoth Lakes. Turn right on Minaret Road and go to Mammoth Mountain Adventure Center (Main Lodge) for long term parking and to board the mandatory shuttle to the trailhead. Shuttle stop #6 is Devils Postpile Visitor Center. The Rainbow Falls trailhead, shuttle stop #8 or Reds Meadows resort, stop #10, can be used as an alternate entry point.",476,PermitEntrance
43,Important Information,"<b>DOWNLOAD AREA MAP FOR THIS TRAIL:</b><a href=http://www.recreation.gov/marketing/html/Inyo_Maps/InyoNF_trails_05_DevilsPostpile.pdf target=_blank>Click Here</a>.<p>John Muir Trail South of Devils Postpile Area:<ul><li>No campfires above 10,000 ft.; and no campfires at Duck Creek or Purple Lake. Look at USFS Webpage for campfire restriction maps.<li>Bear containers are required for storage of food and trash.<li> All visitors to Reds Meadow Valley pay a transportation fee which allows use of the mandatory shuttle bus. Call Mammoth Lakes Welcome Center for more shuttle information. (760)924-5500. <li>Check the area map for the correct trail name. Trips going toward Fish Creek, Fern Lake, Beck Lake, Minaret Lake or North of Devils Postpile are a different reservation. <li> Ansel Adams and John Muir Wilderness regulations apply.<li>Sequoia and Kings Canyon wilderness regulations apply if entering the National Park. (includes no night box permit pickup; no pets)<li>Deadline: Reservation will be canceled unless the permit pick up instructions are completed before the deadline. Instructions are in the confirmation letter.<li>Only the group leader or alternate leader may pick up the permit; the person picking up the permit must be going on the wilderness trip.<li>BE SURE YOUR DATES AND TRAIL ARE CORRECT  The entire group must start on the trail on the entry date listed. Reservations cannot be changed or transferred</ul></p> <br><br>USFS Webpage for: <a href=http://www.fs.usda.gov/wps/portal/fsinternet/!ut/p/c5/04_SB8K8xLLM9MSSzPy8xBz9CP0os3gDfxMDT8MwRydLA1cj72BTSw8jAwgAykeaxcN4jhYG_h4eYX5hPgYwefy6w0H24dcPNgEHcDTQ9_PIz03VL8iNMMgycVQEAIzTHkw!/dl3/d3/L2dJQSEvUUt3QS9ZQnZ3LzZfME80MEkxVkFCOTBFMktTNUJIMjAwMDAwMDA!/?ss=110504&ttype=recarea&recid=21214&actid=51&navtype=BROWSEBYSUBJECT&position=BROWSEBYSUBJECT&navid=110160000000000&pnavid=110000000000000&cid=FSE_003714&pname=Inyo+National+Forest+-+John+Muir+Trail-+South+of+Devils+Postpile target=_blank>John Muir Trail South of Devils Postpile</a>.",476,PermitEntrance
49,Long Description,"Traveling the length of the Sierra, the John Muir Trail extends from Mount Whitney to Yosemite National Park. This section of the John Muir trail is south of Devils Postpile National Monument. Start from the Devils Postpile Visitor Center (shuttle stop #6) if you want to see the stone columns of Devils Postpile. Alternately, start your trip from the Rainbow Falls trailhead (shuttle stop #8) or Reds Meadow Resort (shuttle stop #10) if you want to visit the market or other resort services. Indicate if you will visit or exit at Mt. Whitney for your permit type. This is an active bear area; check food storage maps for were you must use bear resistant food containers to secure your food and refuse. Other area trails have separate quotas; refer to the area map for trail names.",476,PermitEntrance
18,Direction,"From Highway 395,about 12 miles south of Big Pine,head West on Taboose Creek Rd. Travelapproximately 6 miles on therough, bumpy dirt road to its end.",477,PermitEntrance
